,Smoking
4757,3546.057393
4758,3658.546115
4759,3787.438145
4760,79.49425245
4761,80.20306936
4762,81.0945754
4763,79.77185439
4764,79.92074519
4765,79.07992837
4766,78.74435186
4767,80.07495778
4768,79.73904592
4769,78.75828673
4770,77.74718237
4771,77.922541
4772,81.63283987
4773,85.94557991
4774,88.77979931
4775,89.98896416
4776,90.45953713
4777,88.89630194
4778,86.96407667
4779,88.66315654
4780,91.08048272
4781,92.72712377
4782,95.27529666
4783,98.18112526
4784,101.5238882
4785,105.6817252
4786,109.190528
4787,113.0735346
4788,47.48921319
4789,47.23405724
4790,46.91528043
4791,47.35541418
4792,47.84400394
4793,47.86536613
4794,49.25771588
4795,50.25075863
4796,50.3252117
4797,49.74701271
4798,49.60311446
4799,48.5758596
4800,49.03788235
4801,49.34633702
4802,50.11832008
4803,50.51701715
4804,50.89996777
4805,51.5514901
4806,52.5519499
4807,53.9626506
4808,55.66793178
4809,57.74130882
4810,60.87067171
4811,63.29143302
4812,65.494226
4813,67.55565754
4814,68.3821253
4815,69.92856977
4816,122.9838968
4817,124.0362267
4818,125.7836622
4819,127.2487079
4820,129.8565287
4821,132.4172949
4822,136.3011217
4823,137.4347228
4824,138.6481776
4825,140.3186039
4826,141.7529032
4827,143.1092666
4828,144.4380127
4829,146.0825219
4830,147.7919096
4831,149.4448365
4832,151.9532746
4833,154.6462958
4834,155.9915522
4835,159.2581332
4836,160.9646689
4837,163.1108618
4838,165.4823643
4839,167.6506137
4840,170.1219702
4841,172.7769075
4842,175.6099788
4843,178.6808504
4844,28.31523167
4845,28.40897476
4846,28.21793807
4847,28.39199872
4848,28.31049801
4849,28.56395255
4850,29.03307805
4851,29.6394115
4852,30.11343446
4853,29.89987018
4854,29.7359489
4855,29.88067767
4856,30.194436
4857,30.40012746
4858,30.73666349
4859,30.96002843
4860,31.31268922
4861,31.11638357
4862,31.38774867
4863,32.15550541
4864,32.93171017
4865,33.71029233
4866,35.14521767
4867,35.57159974
4868,35.85597361
4869,36.62373935
4870,37.6112747
4871,37.99243555
4872,2260.84082
4873,2308.873462
4874,2352.51258
4875,2401.140199
4876,2454.664621
4877,2512.130836
4878,2560.245721
4879,2608.593364
4880,2670.594127
4881,2744.55763
4882,2836.346274
4883,2901.785509
4884,3071.24852
4885,3251.906319
4886,3429.65896
4887,3694.479474
4888,3918.474151
4889,4155.048116
4890,4422.78503
4891,4659.952941
4892,4873.516076
4893,4986.570266
4894,5060.768921
4895,5136.684286
4896,5219.613123
4897,5338.451639
4898,5441.618958
4899,5603.74178
4900,19624.28958
4901,19138.33024
4902,18774.60139
4903,18962.96727
4904,17942.60631
4905,17565.11687
4906,17409.34649
4907,16698.56139
4908,16269.44621
4909,16118.16095
4910,15165.3006
4911,14779.63114
4912,14581.04227
4913,14134.16933
4914,13507.23691
4915,13049.85791
4916,13077.71012
4917,12887.05359
4918,12752.90505
4919,12327.27962
4920,12211.46713
4921,12084.74838
4922,11915.85166
4923,11931.40513
4924,11626.13495
4925,11878.78792
4926,11985.8618
4927,11877.42028
4928,2311.544403
4929,2324.592891
4930,2349.157104
4931,2369.568174
4932,2417.093373
4933,2441.568524
4934,2453.605267
4935,2449.055937
4936,2424.890006
4937,2416.619557
4938,2401.520718
4939,2378.983257
4940,2348.154959
4941,2310.255902
4942,2292.359678
4943,2269.554986
4944,2255.077531
4945,2228.489172
4946,2202.272082
4947,2195.133047
4948,2219.209759
4949,2258.847186
4950,2296.891732
4951,2337.417913
4952,2380.196336
4953,2422.016662
4954,2451.964529
4955,2486.502447
4956,19743.15877
4957,19163.74349
4958,20643.20126
4959,21479.46864
4960,22297.45223
4961,23158.79409
4962,23771.53617
4963,24323.95153
4964,22880.16881
4965,23180.1897
4966,23692.57002
4967,23276.13934
4968,23438.87365
4969,23751.3705
4970,23766.99912
4971,24132.48177
4972,23990.79774
4973,23792.43547
4974,24389.76698
4975,24820.6958
4976,24686.04862
4977,24994.75383
4978,25110.77126
4979,24807.18358
4980,25126.51105
4981,25540.33016
4982,24855.79727
4983,24724.30057
4984,63.75404179
4985,65.69773071
4986,67.19853651
4987,68.4834325
4988,69.60184237
4989,70.45163927
4990,70.95589223
4991,71.21947941
4992,72.06866574
4993,71.74367153
4994,71.23327583
4995,70.77670389
4996,71.32368183
4997,72.17301749
4998,72.75176947
4999,73.97175307
5000,74.3961791
5001,74.86064603
5002,76.37352466
5003,78.27508608
5004,79.26699282
5005,80.1726698
5006,81.36493638
5007,81.72183834
5008,82.93411381
5009,85.06242226
5010,86.421456
5011,87.97832784
5012,2431.564772
5013,2357.631062
5014,2306.567069
5015,2248.36665
5016,2187.312566
5017,2166.132014
5018,2146.333414
5019,2155.621591
5020,2133.288721
5021,2135.409734
5022,2154.653494
5023,2188.85888
5024,2224.898758
5025,2240.355711
5026,2243.212286
5027,2254.168605
5028,2267.652081
5029,2285.781846
5030,2290.625591
5031,2316.455667
5032,2352.520112
5033,2360.019474
5034,2377.983905
5035,2367.206803
5036,2366.279077
5037,2384.171743
5038,2404.277018
5039,2429.964059
5040,2368.310653
5041,2391.259091
5042,2382.18929
5043,2373.901615
5044,2429.874604
5045,2481.210344
5046,2459.774039
5047,2373.780755
5048,2365.253926
5049,2333.436593
5050,2345.92037
5051,2336.502009
5052,2326.220406
5053,2221.927626
5054,2207.590665
5055,2265.939219
5056,2215.377075
5057,2248.884002
5058,2286.470352
5059,2225.744903
5060,2233.915683
5061,2277.7276
5062,2278.999744
5063,2304.78611
5064,2306.806076
5065,2310.283535
5066,2328.192623
5067,2400.196018
5068,12580.0873
5069,12305.85233
5070,12089.8124
5071,11717.80633
5072,11333.83989
5073,11383.59194
5074,11021.33729
5075,11212.97746
5076,11267.08198
5077,10999.67308
5078,10718.04939
5079,10542.60808
5080,10401.59281
5081,10313.12607
5082,10035.87372
5083,10198.98769
5084,9989.584727
5085,9905.777248
5086,9602.991296
5087,9270.037423
5088,8951.63066
5089,8775.505899
5090,8578.087148
5091,8399.137446
5092,8325.326198
5093,8533.780154
5094,8255.856225
5095,8241.237849
5096,3368.259688
5097,3517.627408
5098,3586.588648
5099,3757.32968
5100,3684.926588
5101,3558.854963
5102,3521.289589
5103,3550.661884
5104,3577.433201
5105,3531.287948
5106,3442.257234
5107,3441.937231
5108,3383.682983
5109,3452.579958
5110,3311.151058
5111,3141.333044
5112,3131.452865
5113,3085.651578
5114,3040.949308
5115,2973.788439
5116,2938.424628
5117,2891.778362
5118,2939.348225
5119,2922.968229
5120,2798.757136
5121,2917.434377
5122,2907.594328
5123,2962.84239
5124,303.6372768
5125,312.2009246
5126,318.7168066
5127,325.2907275
5128,331.1817909
5129,336.3463859
5130,341.2743001
5131,345.8693109
5132,350.0236518
5133,354.3716008
5134,360.668401
5135,367.5904051
5136,374.8295477
5137,381.5971111
5138,388.6450189
5139,395.851655
5140,404.0383085
5141,411.5825494
5142,418.8152677
5143,427.2027543
5144,435.3980766
5145,442.9158425
5146,451.5987626
5147,461.5926668
5148,472.911537
5149,485.2192213
5150,498.5408612
5151,513.1625248
5152,2395.195656
5153,2507.48174
5154,2696.416967
5155,2883.201173
5156,3049.602683
5157,3219.423644
5158,3340.877805
5159,3458.407207
5160,3571.692054
5161,3659.010176
5162,3756.75815
5163,3822.50568
5164,3903.878038
5165,3981.046071
5166,4049.666341
5167,4110.467089
5168,4185.736523
5169,4259.772981
5170,4334.844316
5171,4403.552329
5172,4462.373412
5173,4508.736608
5174,4569.652748
5175,4629.812476
5176,4692.318814
5177,4761.027543
5178,4815.328612
5179,4876.434758
5180,28013.06151
5181,28713.3535
5182,29840.13968
5183,30096.98235
5184,31907.1023
5185,33129.95429
5186,37259.62624
5187,41730.36934
5188,43574.90655
5189,44385.75974
5190,47319.73396
5191,45801.83535
5192,45965.84031
5193,46285.49059
5194,45825.63409
5195,45476.51974
5196,45417.59492
5197,43801.24882
5198,42109.71565
5199,40270.18603
5200,38019.58405
5201,35804.47781
5202,34073.48983
5203,32641.65915
5204,31841.20902
5205,31583.27675
5206,31354.01423
5207,29919.66097
5208,821091.2793
5209,837881.4049
5210,852448.6379
5211,860621.1514
5212,870078.112
5213,874910.6263
5214,893634.2042
5215,938882.7563
5216,943686.0797
5217,919757.2209
5218,926410.9759
5219,932467.377
5220,927764.1238
5221,918093.6104
5222,894097.8107
5223,909968.5638
5224,934673.2038
5225,964790.1069
5226,994129.4709
5227,1017567.647
5228,1041301.089
5229,1064862.413
5230,1085497.996
5231,1095032.573
5232,1098729.909
5233,1106979.012
5234,1128352.101
5235,1137609.28
5236,45069.78416
5237,44712.93556
5238,43064.4521
5239,42626.93939
5240,43305.14903
5241,42616.43041
5242,42481.03824
5243,42775.9628
5244,43456.91239
5245,44264.148
5246,45128.80963
5247,44914.81958
5248,45383.18664
5249,45880.84799
5250,46308.3546
5251,46072.94739
5252,45856.99031
5253,45875.05022
5254,45836.02855
5255,45907.39173
5256,46447.20808
5257,46903.35469
5258,47507.29429
5259,47117.92388
5260,46749.23937
5261,46964.5823
5262,46940.84929
5263,48052.69713
5264,1482.078873
5265,1527.926002
5266,1609.425432
5267,1691.816624
5268,1758.068745
5269,1830.363912
5270,1877.891652
5271,1877.386858
5272,1912.424401
5273,1919.982067
5274,1935.204363
5275,1907.697627
5276,1912.004265
5277,1948.328668
5278,1987.596261
5279,2007.817254
5280,2057.824089
5281,2091.47894
5282,2113.65584
5283,2132.82981
5284,2151.814741
5285,2171.04512
5286,2206.395175
5287,2239.612737
5288,2269.201118
5289,2311.684783
5290,2344.058205
5291,2379.836171
5292,349694.3052
5293,357641.7221
5294,368000.5474
5295,376383.2215
5296,385788.5624
5297,395783.8191
5298,404601.3842
5299,410501.4471
5300,418694.3082
5301,430668.6845
5302,441848.4069
5303,450168.7831
5304,460601.4374
5305,469878.2839
5306,479850.0396
5307,489597.2657
5308,499536.3753
5309,508494.0064
5310,518483.2083
5311,526995.8705
5312,534665.427
5313,542689.3133
5314,549659.0715
5315,555695.0531
5316,564313.0266
5317,573727.1978
5318,582342.0008
5319,589254.9068
5320,1654638.401
5321,1717132.101
5322,1772483.319
5323,1822670.665
5324,1870718.237
5325,1926767.131
5326,1978922.004
5327,2020283.191
5328,2079976.019
5329,2131146.374
5330,2187584.766
5331,2227326.764
5332,2282071.915
5333,2347214.051
5334,2377915.937
5335,2357710.481
5336,2318733.627
5337,2324084.22
5338,2360808.429
5339,2415919.312
5340,2476873.353
5341,2525334.137
5342,2564240.293
5343,2575386.567
5344,2669749.742
5345,2788192.17
5346,2870897.809
5347,2901860.199
5348,67547.94526
5349,65164.8659
5350,65225.05529
5351,64296.28687
5352,63138.94276
5353,63437.8968
5354,64266.78622
5355,64907.1705
5356,65871.67483
5357,67123.27529
5358,65075.48617
5359,66174.64951
5360,67828.35786
5361,69280.89545
5362,68240.5069
5363,67815.01085
5364,67964.38829
5365,70138.34721
5366,68143.60469
5367,68693.34092
5368,68686.09532
5369,68829.70364
5370,68724.34958
5371,68453.54041
5372,67027.99072
5373,67019.01553
5374,67279.42094
5375,67055.50966
5376,36002.82997
5377,36706.56856
5378,38083.13594
5379,38644.71205
5380,40904.96509
5381,42709.46918
5382,47221.03928
5383,52354.10021
5384,55109.36042
5385,56780.7539
5386,60654.45901
5387,59652.80784
5388,60530.37875
5389,61141.979
5390,61001.74752
5391,60804.96946
5392,60732.10568
5393,59005.64018
5394,57320.76629
5395,55311.00257
5396,52774.85057
5397,50141.75066
5398,48044.82454
5399,46325.26677
5400,45301.90028
5401,44925.92693
5402,44569.7338
5403,43035.66171
5404,65291.21037
5405,66429.1726
5406,66020.78567
5407,66357.6397
5408,66796.43782
5409,68390.26853
5410,69346.41852
5411,68602.46354
5412,70126.54637
5413,72265.2334
5414,70047.81529
5415,69936.7362
5416,70347.86738
5417,71367.25637
5418,69965.27786
5419,70063.63272
5420,68443.90017
5421,68603.0069
5422,67613.31416
5423,66127.64407
5424,65120.79663
5425,65239.82377
5426,65257.94236
5427,63799.00611
5428,63805.18393
5429,65441.53007
5430,64184.61208
5431,63968.58969
5432,11529.8237
5433,10848.78762
5434,10935.62047
5435,10757.23423
5436,11443.82779
5437,12634.87252
5438,13191.04074
5439,13963.35167
5440,13480.92141
5441,13638.34293
5442,13964.12455
5443,13275.45093
5444,12754.42881
5445,12967.88976
5446,12787.28521
5447,12786.5395
5448,12933.36914
5449,13163.08972
5450,13422.70444
5451,12623.98675
5452,12543.6987
5453,13022.18007
5454,13007.00986
5455,12651.10849
5456,12860.32973
5457,12729.87782
5458,12698.13445
5459,12688.89237
5460,161278.5066
5461,164225.835
5462,168567.5005
5463,171566.0687
5464,176043.0881
5465,180867.6004
5466,188023.7491
5467,194821.0517
5468,199513.0049
5469,202060.9866
5470,207204.6159
5471,206056.731
5472,206915.1268
5473,208100.4021
5474,207992.9608
5475,207341.567
5476,208169.2791
5477,207072.4894
5478,206157.6702
5479,205260.8273
5480,204084.1295
5481,202997.3014
5482,202773.1135
5483,202545.3181
5484,203009.3836
5485,204401.0194
5486,205899.109
5487,206161.998
5488,2526.548239
5489,2571.265663
5490,2615.217083
5491,2650.031739
5492,2678.687462
5493,2700.374107
5494,2720.9493
5495,2729.566601
5496,2734.891298
5497,2731.789147
5498,2723.447249
5499,2724.31628
5500,2724.23101
5501,2719.809845
5502,2720.59861
5503,2724.893276
5504,2721.214325
5505,2716.76013
5506,2720.28861
5507,2724.914935
5508,2730.331649
5509,2735.824431
5510,2747.764511
5511,2763.426967
5512,2780.540634
5513,2804.096667
5514,2830.249822
5515,2868.308281
5516,255.2998859
5517,258.1803586
5518,261.4522697
5519,273.2331546
5520,266.1898528
5521,252.9351902
5522,259.5874088
5523,268.9977582
5524,281.5844859
5525,297.0746568
5526,311.2843257
5527,321.3349958
5528,335.7188512
5529,344.7940926
5530,353.8767749
5531,362.1769515
5532,363.7801828
5533,364.9160433
5534,367.9033359
5535,370.4495058
5536,382.7921591
5537,389.3320031
5538,395.7720659
5539,412.6482834
5540,433.1133749
5541,457.5696599
5542,469.8641826
5543,476.1846626
5544,18798.39702
5545,18478.52744
5546,17680.43721
5547,17294.27309
5548,16457.24897
5549,16491.19085
5550,16368.68755
5551,16221.23339
5552,16246.92519
5553,16333.58258
5554,16168.31909
5555,16159.34148
5556,16015.48187
5557,15769.94009
5558,15859.75454
5559,15443.01355
5560,15327.11721
5561,15178.38543
5562,14934.54942
5563,14672.81396
5564,14170.57197
5565,14114.77804
5566,13830.40233
5567,13689.60338
5568,13495.82118
5569,13341.36816
5570,13178.49807
5571,13193.94806
5572,12214.15942
5573,12107.8405
5574,11742.67318
5575,11382.262
5576,11283.88366
5577,11316.08115
5578,10929.10948
5579,11082.83257
5580,11060.04653
5581,10814.37952
5582,10921.92956
5583,10649.00662
5584,10627.96664
5585,10656.22135
5586,10367.18598
5587,10292.01433
5588,10245.42508
5589,10204.36966
5590,10064.96433
5591,10191.56783
5592,10083.55874
5593,9937.300503
5594,10014.27445
5595,10058.14411
5596,9876.869888
5597,9892.018413
5598,9718.80108
5599,9671.171183
5600,7199.310981
5601,7495.416151
5602,7880.789316
5603,7889.715647
5604,8095.48758
5605,8203.395904
5606,8311.16492
5607,8477.627892
5608,8518.81735
5609,8413.988535
5610,8402.98338
5611,8299.284567
5612,8358.252708
5613,8219.678997
5614,8234.514011
5615,8174.943491
5616,8162.116873
5617,8394.641985
5618,8764.949833
5619,8863.281314
5620,8947.538045
5621,9091.344474
5622,9232.715103
5623,9399.253713
5624,9564.222876
5625,9707.241885
5626,9891.199732
5627,10056.85705
5628,15021.72003
5629,15284.64642
5630,15774.88676
5631,16130.91682
5632,16860.51892
5633,17453.44958
5634,18052.85881
5635,17921.45733
5636,18613.77489
5637,18906.2557
5638,19602.28823
5639,20077.63653
5640,20184.62368
5641,20697.36372
5642,21722.31027
5643,22587.98503
5644,22675.37579
5645,23001.0445
5646,23645.15671
5647,23736.70828
5648,24177.57562
5649,25654.52578
5650,25623.09734
5651,25661.31563
5652,26580.42209
5653,26568.7587
5654,27434.12724
5655,27762.98031
5656,3330.120003
5657,3479.956329
5658,3725.679251
5659,3793.762037
5660,4083.309137
5661,4065.76377
5662,3997.439938
5663,3782.716545
5664,3599.644385
5665,3467.711153
5666,3385.833007
5667,3326.52823
5668,3311.019942
5669,3287.876991
5670,3300.590456
5671,3414.363062
5672,3466.416302
5673,3531.66349
5674,3547.943955
5675,3558.093629
5676,3594.732107
5677,3662.6426
5678,3663.737374
5679,3671.492134
5680,3756.470525
5681,3918.173328
5682,4042.491693
5683,4164.573446
5684,7949.539937
5685,8141.700987
5686,8445.069608
5687,8765.412639
5688,9103.382177
5689,9401.41681
5690,9707.725695
5691,10036.06403
5692,10422.84205
5693,10705.45434
5694,10898.03948
5695,10992.02972
5696,11143.11563
5697,11345.57365
5698,11538.95603
5699,11699.84059
5700,11949.41695
5701,12204.2603
5702,12388.23526
5703,12523.70595
5704,12676.84161
5705,12920.90582
5706,13334.50888
5707,13722.09606
5708,14024.64577
5709,14351.81668
5710,14748.41919
5711,15146.14977
5712,44724.88134
5713,46351.95329
5714,47517.14972
5715,49084.41296
5716,50190.0119
5717,51111.48914
5718,52288.68834
5719,49095.30128
5720,48500.99362
5721,50201.36102
5722,49670.45183
5723,48245.03773
5724,48991.25089
5725,48821.45931
5726,49422.26334
5727,50157.52989
5728,50411.57105
5729,50619.95252
5730,50740.95636
5731,50438.7206
5732,51881.36625
5733,52434.9633
5734,52258.42774
5735,51871.05443
5736,52652.64535
5737,53394.69058
5738,55250.73783
5739,56234.80933
5740,355.3047728
5741,363.8320242
5742,371.6883585
5743,377.9540709
5744,383.7778853
5745,390.5056958
5746,395.3578893
5747,398.9530597
5748,409.0581378
5749,423.455837
5750,440.3006065
5751,454.8381689
5752,473.3252893
5753,496.0349605
5754,515.0995237
5755,533.6979209
5756,549.7717986
5757,568.5128579
5758,586.7061811
5759,608.699201
5760,637.2366851
5761,660.9414922
5762,683.388756
5763,709.7495781
5764,736.9904883
5765,762.8925485
5766,783.9387481
5767,805.0884028
5768,804.0765831
5769,825.2833931
5770,851.3678724
5771,886.6856817
5772,924.5559507
5773,957.2885511
5774,992.6966286
5775,1025.307732
5776,1064.475633
5777,1077.113508
5778,1106.366388
5779,1136.922897
5780,1157.405223
5781,1200.407022
5782,1211.644179
5783,1239.549464
5784,1265.611663
5785,1291.731142
5786,1333.303877
5787,1358.818548
5788,1394.030775
5789,1416.132858
5790,1435.90557
5791,1449.775973
5792,1466.461674
5793,1484.935766
5794,1500.580732
5795,1518.722348
5796,66.18098151
5797,67.14488291
5798,67.75224737
5799,68.62436198
5800,69.67600121
5801,70.60339145
5802,71.34093209
5803,72.12995589
5804,73.47376068
5805,75.16406447
5806,75.70186829
5807,76.25746952
5808,76.66295084
5809,77.27119901
5810,77.76514323
5811,77.77756423
5812,78.44404645
5813,79.10017157
5814,79.37347568
5815,80.75386379
5816,80.29252138
5817,80.30771547
5818,80.39709879
5819,80.53245809
5820,80.56993714
5821,80.50535054
5822,80.33227125
5823,80.27582689
5824,936.8400237
5825,940.6070779
5826,966.6748956
5827,1004.048571
5828,1042.449448
5829,997.0983561
5830,1039.597389
5831,988.2727059
5832,1018.006997
5833,1020.329775
5834,958.0030004
5835,954.5778911
5836,926.3297539
5837,948.5081115
5838,942.0625959
5839,927.8086168
5840,888.0649333
5841,888.4467943
5842,933.7514992
5843,902.036026
5844,891.9671771
5845,866.5183671
5846,879.3512843
5847,911.6218691
5848,935.8871468
5849,957.9123745
5850,991.5685935
5851,1011.140418
5852,154856.5974
5853,154597.6972
5854,158953.9213
5855,165180.0742
5856,166501.9374
5857,166926.7572
5858,167663.7406
5859,167241.4266
5860,169240.6642
5861,170209.5381
5862,169390.0537
5863,169161.6469
5864,169003.1169
5865,170142.4701
5866,169923.9866
5867,165972.6435
5868,165407.5729
5869,165156.087
5870,165210.6787
5871,165950.9742
5872,166992.7613
5873,167663.9813
5874,166441.2299
5875,166208.6862
5876,164925.1413
5877,165706.7429
5878,168949.1221
5879,171950.4977
5880,5595.709352
5881,5926.878558
5882,6268.27113
5883,6545.345432
5884,6792.078138
5885,7098.73914
5886,7234.20913
5887,7569.745718
5888,7799.772957
5889,7854.008045
5890,7850.782609
5891,7868.50652
5892,7898.659486
5893,7872.087769
5894,7926.957313
5895,8037.123445
5896,8150.040674
5897,8274.937176
5898,8416.627664
5899,8584.021448
5900,8778.570016
5901,9017.295206
5902,9274.709361
5903,9557.261012
5904,9850.063983
5905,10152.78539
5906,10452.91264
5907,10745.83504
5908,64993.05593
5909,66630.73395
5910,67767.90125
5911,68947.65115
5912,70223.36427
5913,70479.45907
5914,69473.67409
5915,68898.73214
5916,68249.4458
5917,67474.82907
5918,65010.73566
5919,64008.77313
5920,63333.38947
5921,63692.38958
5922,63895.95704
5923,66254.68534
5924,67992.88759
5925,68648.73594
5926,69587.25952
5927,73789.19574
5928,75699.11078
5929,76559.71598
5930,77195.75635
5931,78185.13221
5932,79125.82823
5933,78615.19478
5934,77544.03696
5935,77090.42216
5936,2541.068453
5937,2640.496832
5938,2735.106245
5939,3047.591084
5940,3174.794974
5941,3204.02639
5942,3302.531347
5943,3301.692703
5944,3250.19206
5945,3115.213353
5946,3000.390812
5947,2974.789947
5948,3101.091607
5949,3299.175094
5950,3495.881473
5951,3662.550429
5952,3670.673476
5953,3628.132331
5954,3429.90805
5955,3137.016465
5956,2995.041151
5957,3007.353397
5958,3100.380586
5959,3302.034189
5960,3503.855162
5961,3654.094939
5962,3751.757309
5963,3882.849715
5964,2759.034209
5965,2956.123716
5966,3116.17242
5967,3342.035864
5968,3576.749802
5969,3797.259479
5970,4024.250166
5971,4197.353544
5972,4412.19701
5973,4587.569081
5974,4777.752686
5975,4967.050425
5976,5074.659517
5977,5131.521189
5978,5177.013404
5979,5177.929174
5980,5199.446188
5981,5226.753542
5982,5228.475631
5983,5260.492088
5984,5253.047348
5985,5279.433974
5986,5349.519187
5987,5436.227799
5988,5496.091339
5989,5481.710253
5990,5495.409977
5991,5556.863638
5992,117319.7468
5993,125036.6611
5994,132951.7099
5995,138602.0734
5996,145798.892
5997,158189.6058
5998,153906.0788
5999,144817.6751
6000,134633.1414
6001,138950.2126
6002,143346.5443
6003,139537.3098
6004,139839.1756
6005,135942.2422
6006,135929.8182
6007,134371.1372
6008,125976.3579
6009,128103.7771
6010,126721.5094
6011,112198.715
6012,107949.6495
6013,104506.8562
6014,105215.6283
6015,104911.1134
6016,101280.7224
6017,126267.5152
6018,123425.9243
6019,117039.1876
6020,276.8627526
6021,299.7923914
6022,324.9507357
6023,352.9106802
6024,382.5721738
6025,413.5386595
6026,438.4308378
6027,462.1899103
6028,494.000501
6029,530.0734368
6030,555.9727523
6031,566.732542
6032,575.8776338
6033,600.818139
6034,627.0259989
6035,645.2656933
6036,702.1241119
6037,767.3180059
6038,848.4665212
6039,963.0236256
6040,1092.080953
6041,1239.81537
6042,1407.213118
6043,1590.390661
6044,1793.564924
6045,2011.772038
6046,2254.917992
6047,2512.923969
6048,173441.5749
6049,168886.9071
6050,164062.0984
6051,163433.5248
6052,155723.1758
6053,153657.9045
6054,148456.3831
6055,142667.9241
6056,138718.5793
6057,134340.4736
6058,128101.156
6059,123317.8596
6060,121106.8874
6061,118054.7857
6062,111562.7904
6063,107725.9434
6064,105590.7323
6065,102183.4288
6066,100540.5062
6067,96869.47841
6068,95017.83533
6069,92838.30949
6070,91926.11309
6071,92602.19755
6072,91283.31827
6073,92644.89701
6074,93004.77401
6075,92871.01715
6076,552961.7272
6077,540971.7177
6078,526039.7279
6079,527494.4262
6080,518016.0349
6081,513990.0654
6082,502854.9713
6083,493067.9548
6084,487397.4701
6085,487131.1595
6086,482722.774
6087,479105.3075
6088,476151.8911
6089,470851.5319
6090,457396.694
6091,457576.3841
6092,449861.9069
6093,441054.3612
6094,437577.1855
6095,430649.6661
6096,421536.0122
6097,422167.6142
6098,418666.1065
6099,417391.493
6100,415659.1259
6101,415460.435
6102,419702.3131
6103,422011.2549
6104,41.99451158
6105,42.4432865
6106,43.55731069
6107,44.94931445
6108,46.84658116
6109,47.70350411
6110,49.1813709
6111,50.08318375
6112,51.19512495
6113,53.24362423
6114,54.80156759
6115,56.3900515
6116,57.40779767
6117,58.52049271
6118,59.86054805
6119,60.95654282
6120,63.07067891
6121,65.34168692
6122,68.04172202
6123,70.38857795
6124,72.66655159
6125,73.55707256
6126,75.91968417
6127,78.08389672
6128,80.36369988
6129,83.26122841
6130,83.41961335
6131,85.09490103
6132,5867.100914
6133,5505.798062
6134,5658.845197
6135,5812.878044
6136,5696.388452
6137,5687.857316
6138,5606.865148
6139,5547.396185
6140,5685.801507
6141,5691.136267
6142,5540.502801
6143,5439.754863
6144,5524.71028
6145,5564.280643
6146,5536.981892
6147,5448.733911
6148,5286.844137
6149,5530.615353
6150,5247.904606
6151,5145.734731
6152,5155.487108
6153,5185.523745
6154,5140.641154
6155,5018.718468
6156,4845.78313
6157,4822.172494
6158,4773.714663
6159,4735.866845
6160,6515.141488
6161,6902.457694
6162,7300.035664
6163,7968.320464
6164,8596.429
6165,9013.692878
6166,9557.182603
6167,10057.10404
6168,10777.55168
6169,11288.66909
6170,11804.88219
6171,12494.36706
6172,13345.82763
6173,14253.55219
6174,15209.12965
6175,16058.52359
6176,16003.59644
6177,16203.07167
6178,16418.15236
6179,16423.87242
6180,16727.14008
6181,17375.66849
6182,18083.95784
6183,18709.53443
6184,19401.64439
6185,19954.32876
6186,20427.55511
6187,20932.37812
6188,120.178878
6189,122.3908582
6190,124.4456394
6191,126.4478821
6192,128.2432624
6193,130.3075799
6194,132.3989826
6195,134.4967194
6196,136.9411246
6197,139.8332555
6198,142.8643672
6199,146.817684
6200,151.3954083
6201,156.1196939
6202,161.3122966
6203,166.7866331
6204,172.1426255
6205,177.5383459
6206,182.9255066
6207,188.5524486
6208,193.7958466
6209,199.5420846
6210,205.4071474
6211,211.2403242
6212,217.2240932
6213,223.4728033
6214,229.2948587
6215,233.8658083
6216,11636.20028
6217,11947.89967
6218,12188.07491
6219,12323.87995
6220,12732.88157
6221,12792.15121
6222,12428.35448
6223,11966.27099
6224,12198.38804
6225,11935.62143
6226,12008.38348
6227,12110.65909
6228,12028.09202
6229,12450.61667
6230,11889.21228
6231,11804.27564
6232,12148.15589
6233,12518.79151
6234,12989.27585
6235,13117.53305
6236,12980.00549
6237,13305.2482
6238,13802.12654
6239,14084.05102
6240,14812.73593
6241,15303.08509
6242,15349.06748
6243,15928.75566
6244,44149.80602
6245,45407.28016
6246,46644.10508
6247,47877.68082
6248,49005.27644
6249,49982.86328
6250,51096.55674
6251,52320.21366
6252,53879.24236
6253,55745.28423
6254,57773.73425
6255,59811.19382
6256,61616.86067
6257,63364.33817
6258,65068.90453
6259,66442.68087
6260,68031.08215
6261,69664.21823
6262,71336.07619
6263,73007.82589
6264,74331.76145
6265,76051.63464
6266,77773.81922
6267,79598.45761
6268,81364.3823
6269,82826.59288
6270,84655.4728
6271,86358.10459
6272,9986.51765
6273,9738.158863
6274,9566.242456
6275,9574.542902
6276,9238.584398
6277,9168.028227
6278,8872.338184
6279,8608.588957
6280,8375.58035
6281,8229.532396
6282,7873.770303
6283,7571.167687
6284,7416.281393
6285,7248.793946
6286,6928.376049
6287,6711.292821
6288,6549.065246
6289,6432.127576
6290,6343.388962
6291,6158.933198
6292,5998.234238
6293,5859.783643
6294,5805.387542
6295,5793.57372
6296,5626.923949
6297,5672.074964
6298,5642.217926
6299,5592.245559
6300,837359.9111
6301,831542.8176
6302,816928.4631
6303,813934.9052
6304,798937.3722
6305,794524.0251
6306,782517.1514
6307,764058.2324
6308,755387.7104
6309,746137.3142
6310,727883.8414
6311,713388.6692
6312,705866.6681
6313,699333.5071
6314,670948.4681
6315,661356.2061
