,Count
6440,7133258
6441,5511579
6442,116320
6443,397085
6444,5275942
6445,1996351
6446,8492964
6447,798507
6448,69167
6449,12080444
6450,11548
6451,5773920
6452,3678567
6453,55772169
6454,5149874
6455,3585868
6456,718741
6457,94851
6458,1212857
6459,8060210
6460,52992487
6461,8779
6462,24411738
6463,16763042
6464,51773000
6465,3088595
6466,246819000
6467,19918119
6468,107071
6469,19166471
6470,16862
6471,101041
6472,66550234
6473,142794
6474,161940
6475,1827000
6476,11189177
6477,35930050
6478,7820205
6479,10153852
6480,62149
6481,12412308
6482,11848386
6483,3286542
6484,54509
6485,1828432
6486,32618651
6487,3538171
6488,47347
6489,62528
6490,17065100
6491,7677850
6492,7159000
6493,5438957
6494,9967379
6495,4978496
6496,8811034
6497,103171956
6498,8718289
6499,495931
6500,256223
6501,4463423
6502,10189000
6503,187552
6504,59326
6505,6864842
6506,149003223
6507,260936
6508,258721
6509,530804
6510,1286756
6511,2806734
6512,27691138
6513,6715519
6514,140671
6515,13274623
6516,1135185000
6517,11924877
6518,11780088
6519,34612023
6520,2356737
6521,33102575
6522,411594
6523,337950
6524,3119433
6525,6009251
6526,10596987
6527,145400
6528,25312
6529,766615
6530,10333355
6531,79433029
6532,590398
6533,70419
6534,5140939
6535,7133494
6536,25758869
6537,10230934
6538,56134475
6539,2258653
6540,38867322
6541,1569174
6542,47887865
6543,4986431
6544,728573
6545,58235697
6546,47274
6547,96301
6548,949488
6549,57247586
6550,4802000
6551,14773277
6552,29147
6553,6352283
6554,955593
6555,975261
6556,419188
6557,10196792
6558,96331
6559,55600
6560,9263813
6561,130482
6562,743309
6563,5704500
6564,4955303
6565,4777368
6566,7037917
6567,10373988
6568,181413402
6569,70298
6570,873277798
6571,3513974
6572,56366217
6573,17419113
6574,254826
6575,4660000
6576,56719240
6577,2419906
6578,3565890
6579,123537000
6580,16348000
6581,23724579
6582,4391200
6583,8975597
6584,72400
6585,40259
6586,42869283
6587,2095344
6588,4258472
6589,2803044
6590,2075912
6591,4436661
6592,138020
6593,28789
6594,17325773
6595,1703747
6596,3697838
6597,381850
6598,2663151
6599,343808
6600,31520
6601,24807462
6602,29438
6603,3696000
6604,11598633
6605,223158
6606,83943132
6607,47271
6608,1996228
6609,8449913
6610,354170
6611,41335199
6612,606372
6613,2184145
6614,45752
6615,12987292
6616,2034346
6617,1058775
6618,9404500
6619,18029824
6620,1432905
6621,170899
6622,8026591
6623,95212450
6624,4173434
6625,14951510
6626,4241473
6627,18905478
6628,9505
6629,3329800
6630,1812161
6631,107647921
6632,2470947
6633,22071433
6634,61895160
6635,15058
6636,4615839
6637,38110782
6638,3537000
6639,20293054
6640,9983218
6641,4223415
6642,1978248
6643,1694332
6644,199905
6645,476278
6646,23201835
6647,148292000
6648,7288882
6649,16233785
6650,20147590
6651,7526307
6652,3047132
6653,311866
6654,4319762
6655,5270079
6656,24125
6657,7225092
6658,7586000
6659,5492623
6660,119209
6661,405168
6662,5299187
6663,1998161
6664,8558835
6665,822420
6666,69507
6667,12446171
6668,12111
6669,5963252
6670,3774312
6671,56558186
6672,5283814
6673,3683967
6674,737814
6675,95069
6676,1221116
6677,8242496
6678,53921760
6679,8913
6680,25203845
6681,17354392
6682,51892000
6683,3109601
6684,249623000
6685,20510000
6686,107484
6687,19632665
6688,17489
6689,103963
6690,67988862
6691,146573
6692,162803
6693,1862000
6694,11709993
6695,36800509
6696,8036845
6697,10432421
6698,64622
6699,13299017
6700,12248901
6701,3266790
6702,56671
6703,1937153
6704,33079000
6705,3505258
6706,48685
6707,63367
6708,17284000
6709,7754891
6710,7271000
6711,5564926
6712,10004486
6713,5149499
6714,9050084
6715,105599127
6716,8632367
6717,509760
6718,261008
6719,4369319
6720,10194000
6721,191128
6722,59021
6723,7011453
6724,151648011
6725,261905
6726,266210
6727,534632
6728,1326322
6729,2878509
6730,28037420
6731,6799978
6732,141467
6733,13495258
6734,1150780000
6735,12362407
6736,12137912
6737,35908244
6738,2422305
6739,33758337
6740,423872
6741,346230
6742,3202085
6743,6058308
6744,10673542
6745,144403
6746,26544
6747,783124
6748,10308578
6749,80013896
6750,606844
6751,70374
6752,5154298
6753,7270409
6754,26400479
6755,10472475
6756,57424549
6757,2266358
6758,38966376
6759,1561314
6760,49609969
6761,5013740
6762,735401
6763,58559311
6764,47120
6765,98770
6766,975783
6767,57424897
6768,4835900
6769,15207367
6770,29022
6771,6534939
6772,992673
6773,997522
6774,432853
6775,10319927
6776,96460
6777,55500
6778,9483270
6779,133558
6780,744474
6781,5752000
6782,5098591
6783,4689022
6784,7178607
6785,10373400
6786,184591903
6787,70932
6788,891273209
6789,3534235
6790,57679034
6791,17889459
6792,257797
6793,4949000
6794,56758521
6795,2439334
6796,3760496
6797,123921000
6798,16450500
6799,24521703
6800,4463600
6801,9289299
6802,73692
6803,40379
6804,43295704
6805,2031296
6806,4379236
6807,2921706
6808,2040139
6809,4544242
6810,139995
6811,29159
6812,17535729
6813,1742539
6814,3704134
6815,387000
6816,2650581
6817,353626
6818,32449
6819,25260404
6820,29622
6821,3704000
6822,11942819
6823,229751
6824,85512623
6825,48404
6826,1993302
6827,8635527
6828,363845
6829,41890197
6830,607105
6831,2217917
6832,46666
6833,13328032
6834,2087912
6835,1070266
6836,9600355
6837,18519937
6838,1476388
6839,175362
6840,8288735
6841,97667632
6842,4267568
6843,15069798
6844,4261732
6845,19405504
6846,9764
6847,3495100
6848,1893768
6849,110778648
6850,2523118
6851,22522378
6852,63454786
6853,15441
6854,4725547
6855,38246193
6856,3562110
6857,20609150
6858,9960235
6859,4334345
6860,2068845
6861,1721237
6862,203726
6863,487353
6864,23001155
6865,148624000
6866,7083935
6867,16772694
6868,20891441
6869,7755496
6870,3135083
6871,320780
6872,4348660
6873,5342198
6874,24460
6875,7274030
6876,7595636
6877,5420171
6878,121956
6879,413005
6880,5303294
6881,1999429
6882,8617375
6883,845266
6884,70439
6885,12815401
6886,12811
6887,6157079
6888,3862992
6889,57232465
6890,5400630
6891,3789185
6892,759527
6893,95246
6894,1229103
6895,8427857
6896,54840590
6897,9026
6898,26056594
6899,17953531
6900,52000470
6901,3131660
6902,252981000
6903,20952000
6904,107776
6905,20096317
6906,18006
6907,104807
6908,69436954
6909,150716
6910,163997
6911,1898000
6912,12302124
6913,37718950
6914,8246656
6915,10680995
6916,68235
6917,14485546
6918,12657366
6919,3247039
6920,58888
6921,2052891
6922,33529326
6923,3442817
6924,49896
6925,64471
6926,17495000
6927,7840709
6928,7382000
6929,5685565
6930,10045158
6931,5331803
6932,9297113
6933,107983704
6934,8540164
6935,523086
6936,266029
6937,4233676
6938,10216000
6939,194324
6940,58595
6941,7160920
6942,154259380
6943,262886
6944,273892
6945,534516
6946,1363554
6947,2959236
6948,28371264
6949,6875364
6950,142006
6951,13719819
6952,1164970000
6953,12812421
6954,12499499
6955,37333914
6956,2489952
6957,34422569
6958,436448
6959,355757
6960,3286520
6961,6112815
6962,10736387
6963,143912
6964,27780
6965,800611
6966,10319123
6967,80624598
6968,615054
6969,70544
6970,5171370
6971,7408342
6972,27028326
6973,10716129
6974,58666814
6975,2257596
6976,39157685
6977,1533091
6978,51423585
6979,5041992
6980,744469
6981,58851217
6982,46739
6983,101389
6984,1002579
6985,57580402
6986,4873500
6987,15653336
6988,28840
6989,6716038
6990,1027475
6991,1020350
6992,447266
6993,10399061
6994,97165
6995,55300
6996,9708544
6997,136692
6998,748602
6999,5800500
7000,5244678
7001,4575818
7002,7319493
7003,10369341
7004,187739786
7005,71254
7006,909307016
7007,3558430
7008,58780370
7009,18402734
7010,261057
7011,5123000
7012,56797087
7013,2461049
7014,3977672
7015,124229000
7016,16439095
7017,25326078
7018,4515400
7019,9623889
7020,74766
7021,40697
7022,43747962
7023,4500351
7024,3076132
7025,2001624
7026,4650885
7027,141760
7028,29553
7029,17736821
7030,1782285
7031,3700114
7032,392175
7033,2614338
7034,362311
7035,31811
7036,25711406
7037,29865
7038,3706000
7039,12301336
7040,236265
7041,87075138
7042,49245
7043,1988659
7044,8850334
7045,367618
7046,42401684
7047,608516
7048,2243495
7049,46476
7050,13806001
7051,2142645
7052,1084441
7053,9685973
7054,19002656
7055,1516958
7056,179799
7057,8566770
7058,100161710
7059,4364512
7060,15184166
7061,4286401
7062,19938320
7063,10030
7064,3531700
7065,1983275
7066,113911126
7067,2575954
7068,22966818
7069,65020116
7070,15856
7071,4836217
7072,38363667
7073,3585176
7074,20937404
7075,9952494
7076,4445016
7077,2163591
7078,1750921
7079,207245
7080,495395
7081,22794284
7082,148689000
7083,6702244
7084,17282691
7085,21696244
7086,7990096
7087,3230698
7088,329995
7089,4347724
7090,5416323
7091,24822
7092,7295384
7093,7646424
7094,5305457
7095,124576
7096,420655
7097,5305016
7098,1996498
7099,8668067
7100,866993
7101,70763
7102,13187663
7103,13632
7104,6356748
7105,3945905
7106,57811021
7107,5502494
7108,3899843
7109,783198
7110,95399
7111,1236683
7112,8613861
7113,55748948
7114,9112
7115,26961197
7116,18561674
7117,52150266
7118,3154464
7119,256514000
7120,21449000
7121,107950
7122,20557683
7123,18438
7124,105712
7125,70883481
7126,155170
7127,165490
7128,1932000
7129,12954155
7130,38672607
7131,8451347
7132,10900502
7133,72504
7134,15816603
7135,13075049
7136,3227287
7137,60971
7138,2173139
7139,33970111
7140,3363108
7141,51020
7142,65777
7143,17667000
7144,7905633
7145,7495000
7146,5798053
7147,10084475
7148,5521763
7149,9552476
7150,110350639
7151,8472313
7152,536210
7153,271069
7154,4078937
7155,10239000
7156,197622
7157,58910
7158,7312850
7159,156849078
7160,263874
7161,281681
7162,532596
7163,1399110
7164,3046149
7165,28684764
7166,6938265
7167,142415
7168,13944937
7169,1178440000
7170,13271643
7171,12864090
7172,38815834
7173,2559873
7174,35091275
7175,449274
7176,366053
7177,3372298
7178,6170351
7179,10789306
7180,144299
7181,29069
7182,818746
7183,10329855
7184,81156363
7185,618495
7186,70831
7187,5188628
7188,7546463
7189,27635515
7190,10961466
7191,59880658
7192,2238626
7193,39361262
7194,1494128
7195,53295566
7196,5066447
7197,754963
7198,59106768
7199,46266
7200,103915
7201,1029778
7202,57718614
7203,4911100
7204,16106765
7205,28675
7206,6897166
7207,1060862
7208,1043423
7209,462637
7210,10460415
7211,98230
7212,55200
7213,9938692
7214,139818
7215,754144
7216,5901000
7217,5394412
7218,4600463
7219,7460689
7220,10357523
7221,190851175
7222,71428
7223,927403860
7224,3576261
7225,59723764
7226,18955085
7227,263725
7228,5261000
7229,56831821
7230,2484581
7231,4201555
7232,124536000
7233,16330419
7234,26136216
7235,4516700
7236,9970733
7237,75716
7238,41135
7239,44194628
7240,4619944
7241,3246126
7242,1976699
7243,4755133
7244,143409
7245,29975
7246,17924823
7247,1822236
7248,3682613
7249,397475
7250,2563290
7251,370199
7252,30200
7253,26155203
7254,30146
7255,3701000
7256,12675460
7257,242605
7258,88625440
7259,49831
7260,1984028
7261,9087176
7262,371308
7263,42890002
7264,610170
7265,2263186
7266,45758
7267,14370946
7268,2198532
7269,1097374
7270,9710331
7271,19484898
7272,1555101
7273,184496
7274,8860287
7275,102700753
7276,4462497
7277,15290368
7278,4311991
7279,20489975
7280,10287
7281,3572200
7282,2072104
7283,117086685
7284,2629580
7285,23408131
7286,66593904
7287,16290
7288,4949051
7289,38461408
7290,3615497
7291,21265834
7292,9964675
7293,4555521
7294,2262676
7295,1782120
7296,210642
7297,501479
7298,22763280
7299,148520000
7300,6263757
7301,17763298
7302,22527834
7303,8226760
7304,3313471
7305,339504
7306,4328957
7307,5490477
7308,25209
7309,7315865
7310,7699307
7311,5185699
7312,127062
7313,428030
7314,5325305
7315,1991746
7316,8718561
7317,887706
7318,72253
7319,13565072
7320,14526
7321,6563922
7322,4029053
7323,58337773
7324,5593315
7325,4010789
7326,806860
7327,95557
7328,1243616
7329,8795932
7330,56653804
7331,9194
7332,27887203
7333,19175988
7334,52179210
7335,3177745
7336,259919000
7337,21942000
7338,108033
7339,21016901
7340,18786
7341,106578
7342,72300308
7343,159744
7344,167119
7345,1965000
7346,13634076
7347,39633750
7348,8656486
7349,11092766
7350,76700
7351,17075727
7352,13503747
7353,3207536
7354,62677
7355,2294385
7356,34402672
7357,3283667
7358,52095
7359,67204
7360,17855000
7361,7936118
7362,7597000
7363,5898967
7364,10115603
7365,5714220
7366,9816588
7367,112737683
7368,8443591
7369,549583
7370,275846
7371,3936524
7372,10227000
7373,201680
7374,59320
7375,7466793
7376,159432716
7377,264893
7378,289454
7379,531897
7380,1434059
7381,3135015
7382,29000663
7383,6993795
7384,142863
7385,14166340
7386,1191835000
7387,13735433
7388,13230984
7389,40252975
7390,2632345
7391,35758979
7392,462277
7393,376407
7394,3458834
7395,6227335
7396,10838462
7397,144630
7398,30514
7399,837110
7400,10333587
7401,81438348
7402,622366
7403,71043
7404,5206180
7405,7683707
7406,28213774
7407,11208001
7408,61095804
7409,2218430
7410,39549108
7411,1462514
7412,55180998
7413,5088333
7414,765609
7415,59327192
7416,45856
7417,106030
7418,1057255
7419,57865745
7420,4836076
7421,16561674
7422,28602
7423,7081116
7424,1094212
7425,1066346
7426,479098
7427,10512922
7428,99352
7429,55500
7430,10172297
7431,142802
7432,758896
7433,6035400
7434,5548960
7435,4652024
7436,7602320
7437,10343355
7438,193917462
7439,71661
7440,945601831
7441,3590386
7442,60590614
7443,19539340
7444,266021
7445,5399000
7446,56843400
7447,2509043
7448,4410359
7449,124961000
7450,16095199
7451,26950513
7452,4515100
7453,10317899
7454,76670
7455,41617
7456,44641540
7457,4735845
7458,3403357
7459,1986493
7460,4854875
7461,145083
7462,30426
7463,18094477
7464,1861324
7465,3657144
7466,402925
7467,2520742
7468,377798
7469,28484
7470,26584478
7471,30435
7472,3690000
7473,13066543
7474,248588
7475,90156400
7476,50215
7477,1981703
7478,9334880
7479,374797
7480,43383428
7481,611389
7482,2280479
7483,45364
7484,14948048
7485,2255516
7486,1112846
7487,9745690
7488,19977500
7489,1591822
7490,189482
7491,9168312
7492,105293700
7493,4559006
7494,15382838
7495,4336613
7496,21040904
7497,10498
7498,3620000
7499,2148419
7500,120362762
7501,2684116
7502,23851408
7503,68180859
7504,16717
7505,5065661
7506,38542652
7507,3649237
7508,21577982
7509,9991525
7510,4666094
7511,2366298
7512,1812834
7513,214197
7514,507041
7515,22730211
7516,148336000
7517,5936261
7518,18214470
7519,23338464
7520,8461068
7521,3419048
7522,349281
7523,4309775
7524,5561919
7525,25582
7526,7372598
7527,7734639
7528,5111365
7529,129427
7530,435105
7531,5346331
7532,1989443
7533,8780745
7534,907620
7535,74205
7536,13950476
7537,15407
7538,6781053
7539,4120616
7540,58875269
7541,5679167
7542,4115102
7543,827825
7544,95739
7545,1249520
7546,8967916
7547,57564204
7548,9252
7549,28792639
7550,19793541
7551,51921041
7552,3201151
7553,263126000
7554,22377000
7555,108053
7556,21474549
7557,19074
7558,107318
7559,73651218
7560,164129
7561,168694
7562,1997000
7563,14297613
7564,40564059
7565,8869740
7566,11261744
7567,80324
7568,18110657
7569,13945206
7570,3187784
7571,63850
7572,2415090
7573,34828170
7574,3217348
7575,53161
7576,68670
7577,18072000
7578,7948278
7579,7685000
7580,5987043
7581,10136811
7582,5905558
7583,10089878
7584,115169930
7585,8406067
7586,563697
7587,280184
7588,3829050
7589,10194000
7590,206963
7591,59746
7592,7622338
7593,162019896
7594,265955
7595,297114
7596,534620
7597,1469174
7598,3222656
7599,29302311
7600,7040687
7601,143484
7602,14380866
7603,1204855000
7604,14199762
7605,13599988
7606,41576234
7607,2707537
7608,36421438
7609,475394
7610,386284
7611,3545534
7612,6281190
7613,10888252
7614,145139
7615,32166
7616,855383
7617,10327253
7618,81678051
7619,630388
7620,71098
7621,5233373
7622,7819247
7623,28757785
7624,11455204
7625,62334034
7626,2204222
7627,39724050
7628,1436634
7629,57047908
7630,5107790
7631,775425
7632,59541899
7633,45625
7634,107529
7635,1084946
7636,58019030
7637,4657722
7638,17014057
7639,28692
7640,7269625
7641,1128575
7642,1088854
7643,496768
7644,10562153
7645,100288
7646,55800
7647,10408489
7648,145561
7649,761291
7650,6156100
7651,5709014
7652,4620030
7653,7744503
7654,10328965
7655,196934260
7656,72131
7657,963922588
7658,3608841
7659,61442664
7660,20149338
7661,267468
7662,5545000
7663,56844303
7664,2533711
7665,4588843
7666,125439000
7667,15815626
7668,27768296
7669,4560400
7670,10656138
7671,77723
7672,42074
7673,45092991
7674,1605901
7675,4846483
7676,3528380
7677,2044661
7678,4948798
7679,146870
7680,30880
7681,18242912
7682,1898598
7683,3629102
7684,408625
7685,2485056
7686,385513
7687,27321
7688,26994250
7689,30716
7690,3675099
7691,13475400
7692,254139
7693,91663285
7694,50457
7695,1983252
7696,9585653
7697,377419
7698,43901598
7699,611712
7700,2298020
7701,45870
7702,15483286
7703,2313630
7704,1122457
7705,9844415
7706,20487607
7707,1627865
7708,193816
7709,9490288
7710,107948335
7711,4652185
7712,15459006
7713,4359184
7714,21576071
7715,10628
7716,3673400
7717,2204277
7718,123776839
7719,2739668
7720,24299160
7721,69784088
7722,17164
7723,5187060
7724,38594998
7725,3683103
7726,21862299
7727,10026176
7728,4776843
7729,2474666
7730,1841693
7731,218071
7732,513442
7733,22684270
7734,148375726
7735,5836495
7736,18638787
7737,24094747
7738,8690164
7739,3524506
7740,359281
7741,4303957
7742,5628600
7743,25928
7744,7491637
7745,7625357
7746,5118083
7747,131678
7748,441851
7749,5361999
7750,1989872
7751,8826939
7752,926841
7753,75304
7754,14345492
7755,16216
7756,7010145
7757,4226291
7758,59467274
7759,5764810
7760,4207841
7761,844334
7762,95976
7763,1254200
7764,9125398
7765,58486456
7766,9298
7767,29649135
7768,20413152
7769,51512299
7770,3224281
7771,266278000
7772,22785000
7773,108035
7774,21931084
7775,19313
7776,107818
7777,74910461
7778,168158
7779,170054
7780,2029000
7781,14913315
7782,41435758
7783,9096607
7784,11410714
7785,83200
7786,18853437
7787,14400719
7788,3168033
7789,64360
7790,2539126
7791,35246374
7792,3168221
7793,54211
7794,70173
7795,18311000
7796,7959017
7797,7763000
7798,6060111
7799,10156637
7800,6094259
7801,10372745
7802,117649932
7803,8362826
7804,578666
7805,283978
7806,3764425
7807,10160000
7808,213664
7809,60129
7810,7779267
7811,164614688
7812,267049
7813,304622
7814,541465
7815,1504730
7816,3308233
7817,29610218
7818,7071850
7819,144335
7820,14587370
7821,1217550000
7822,14665127
7823,13970813
7824,42757243
7825,2785810
7826,37076387
7827,488627
7828,395533
7829,3632362
7830,6331280
7831,10939293
7832,146306
7833,34065
7834,873423
7835,10315241
7836,81914831
7837,643654
7838,70936
7839,5263074
7840,7952763
7841,29266405
7842,11703174
7843,63601629
7844,2196464
7845,39889852
7846,1415594
7847,58883530
7848,5124573
7849,784386
7850,59753100
7851,45615
7852,108321
7853,1112955
7854,58166950
7855,4491699
7856,17462496
7857,28971
7858,7463782
7859,1164091
7860,1110833
7861,515853
7862,10608800
7863,101001
7864,55900
7865,10646674
7866,148060
7867,760795
7868,6435500
7869,5874809
7870,4557097
7871,7887304
7872,10311238
7873,199901228
7874,72878
7875,982365243
7876,3637510
7877,62294920
7878,20783073
7879,268916
7880,5692000
7881,56860281
7882,2558637
7883,4732854
7884,125757000
7885,15577894
7886,28589451
7887,4628400
7888,10982917
7889,78903
7890,42475
7891,45524681
7892,1626857
7893,4951195
7894,3610665
7895,2160478
7896,5036171
7897,148834
7898,31348
7899,18367288
7900,1934291
7901,3601613
7902,414225
7903,2457222
7904,393373
7905,26849
7906,27383473
7907,30995
7908,3667748
7909,13902688
7910,259183
7911,93147044
7912,50533
7913,1989443
7914,9837571
7915,379905
7916,44452206
7917,611003
7918,2316568
7919,47521
7920,15960442
7921,2372901
7922,1133996
7923,10022789
7924,21017613
7925,1663378
7926,197564
7927,9826598
7928,110668794
7929,4741578
7930,15530498
7931,4381336
7932,22090352
7933,10672
7934,3732000
7935,2236654
7936,127349290
7937,2796291
7938,24753824
7939,71401749
7940,17593
7941,5314248
7942,38624370
7943,3724655
7944,22113438
7945,10063945
7946,4887632
7947,2587997
7948,1868414
7949,222322
7950,522531
7951,22619004
7952,148160042
7953,6013107
7954,19033845
7955,24782383
7956,8912861
7957,3670704
7958,369523
7959,4312666
7960,5689938
7961,26252
7962,7682686
7963,7617794
7964,5221926
7965,133806
7966,448213
7967,5373361
7968,1988628
7969,8840998
7970,945508
7971,76417
7972,14754142
7973,16926
7974,7250975
7975,4348805
7976,60130186
7977,5851355
7978,4287346
7979,855362
7980,96273
7981,1257549
7982,9267340
7983,59423282
7984,9323
7985,30444526
7986,21032821
7987,51057189
7988,3247381
7989,269394000
7990,23225000
7991,107976
7992,22385650
7993,19502
7994,108095
7995,76068743
7996,171722
7997,171165
7998,2059000
7999,15469274
8000,42241011
8001,9339733
8002,11541217
8003,85451
8004,19357126
8005,14871570
8006,3148281
8007,64327
8008,2671362
8009,35657429
8010,3133089
8011,55221
8012,71704
8013,18517000
8014,7968041
8015,7838250
8016,6122130
8017,10181245
8018,6281639
8019,10665546
8020,120160564
8021,8312068
8022,594931
8023,287358
8024,3736070
8025,10117000
8026,221580
8027,60497
8028,7937458
8029,167209040
8030,268187
8031,311958
8032,551709
8033,1540425
8034,3392436
8035,29905948
8036,7088906
8037,145373
8038,14786220
8039,1230075000
8040,15130663
8041,14344449
8042,43827180
8043,2867280
8044,37723800
8045,501953
8046,404259
8047,3718949
8048,6378552
8049,10989732
8050,146956
8051,36156
8052,891190
8053,10304131
8054,82034771
8055,660863
8056,70599
8057,5284991
8058,8084407
8059,29742979
8060,11951452
8061,64892270
8062,2195179
8063,40057389
8064,1399535
8065,60697443
8066,5139835
8067,792736
8068,59964851
8069,45796
8070,108480
8071,1141338
8072,58316954
8073,4349913
8074,17908985
8075,29408
8076,7662075
8077,1200526
8078,1132510
8079,536460
8080,10661259
8081,101567
8082,56000
8083,10887634
8084,150303
8085,757970
8086,6489300
8087,6045699
8088,4534920
8089,8030726
8090,10290486
8091,202826446
8092,73850
8093,1000900030
8094,3674171
8095,63136312
8096,21439574
8097,271128
8098,5836000
8099,56890372
8100,2583916
8101,4848541
8102,126057000
8103,15333703
8104,29415659
8105,4696400
8106,11298600
8107,80187
8108,42854
8109,45953580
8110,1710256
8111,5050315
8112,3658424
8113,2326202
8114,5118007
8115,150913
8116,31830
8117,18470900
8118,1968044
8119,3575137
8120,419450
8121,2432851
8122,401352
8123,26909
8124,27754571
8125,31280
8126,3654208
8127,14347854
8128,263842
8129,94611002
8130,50450
8131,1999598
8132,10094368
8133,382791
8134,45027233
8135,609520
8136,2335734
8137,50056
8138,16397183
8139,2433563
8140,1148284
8141,10264906
8142,21562793
8143,1698032
8144,201418
8145,10178201
8146,113457663
8147,4827661
8148,15610650
8149,4405157
8150,22584775
8151,10647
8152,3781300
8153,2249762
8154,131057431
8155,2853913
8156,25210954
8157,73030884
8158,18014
8159,5446641
8160,38649660
8161,3759430
8162,22335267
8163,10108977
8164,4998100
8165,2706518
8166,1893444
8167,226866
8168,535321
8169,22553978
8170,147915307
8171,6419901
8172,19407142
8173,25413917
8174,9130877
8175,3796038
8176,379999
8177,4335301
8178,5746284
8179,26562
8180,7936127
8181,7596501
8182,5411655
8183,135832
8184,454161
8185,5383291
8186,1985956
8187,8846062
8188,963426
8189,77319
8190,15175316
8191,17567
8192,7503493
8193,4485951
8194,60846582
8195,5938405
8196,4355116
8197,861866
8198,96619
8199,1259848
8200,9395123
8201,60372568
8202,9323
8203,31192857
8204,21655398
8205,50594105
8206,3270164
8207,272657000
8208,23667000
8209,107895
8210,22837743
8211,19665
8212,108357
8213,77133214
8214,174921
8215,172068
8216,2086000
8217,15975668
8218,42987461
8219,9597609
8220,11653242
8221,87277
8222,19737765
8223,15359601
8224,3128530
8225,64142
8226,2813214
8227,36063459
8228,3108687
8229,56171
8230,73224
8231,18711000
8232,7976789
8233,7913000
8234,6185562
8235,10203008
8236,6470265
8237,10968724
8238,122682815
8239,8256786
8240,613700
8241,290597
8242,3734337
8243,10069000
8244,230244
8245,60943
8246,8096761
8247,169785250
8248,269336
8249,319144
8250,564377
8251,1575824
8252,3475492
8253,30155173
8254,7110001
8255,146498
8256,14977733
8257,1241935000
8258,15589414
8259,14723768
8260,44849967
8261,2951647
8262,38364309
8263,515385
8264,412514
8265,3803887
8266,6423827
8267,11038692
8268,144472
8269,38329
8270,908702
8271,10294373
8272,82047195
8273,680463
8274,70185
8275,5304219
8276,8214426
8277,30192754
8278,12198449
8279,66200269
8280,2206432
8281,40223509
8282,1386156
8283,62507724
8284,5153498
8285,800157
8286,60186288
8287,46096
8288,108208
8289,1170061
8290,58487141
8291,4243607
8292,18357156
8293,29947
8294,7860781
8295,1238125
8296,1154371
8297,558492
8298,10720509
8299,102021
8300,56100
8301,11133501
8302,152277
8303,753778
8304,6543700
8305,6220406
8306,4532135
8307,8174680
8308,10266570
8309,205724592
8310,74943
8311,1019483581
8312,3712696
8313,63971836
8314,22114324
8315,274047
8316,5971000
8317,56906744
8318,2608873
8319,4943975
8320,126400000
8321,15071300
8322,30250488
8323,4769000
8324,11600508
8325,81556
8326,43221
8327,46286503
8328,1831119
8329,5144602
8330,3693520
8331,2517481
8332,5196780
8333,153021
8334,32311
8335,18564599
8336,1997516
8337,3549331
8338,424700
8339,2410019
8340,409616
8341,27392
8342,28110443
8343,31556
8344,3652732
8345,14808791
8346,268455
8347,96056321
8348,50356
8349,2012057
8350,10360561
8351,385287
8352,45611220
8353,607662
8354,2355664
8355,52997
8356,16813949
8357,2496216
8358,1160421
8359,10552338
8360,22114654
8361,1731639
8362,205279
8363,10545716
8364,116319759
8365,4910647
8366,15707209
8367,4431464
8368,23057883
8369,10565
8370,3815000
8371,2251864
8372,134843233
8373,2912316
8374,25658062
8375,74672014
8376,18410
8377,5581762
8378,38663481
8379,3781101
8380,22536753
8381,10160196
8382,5107839
8383,2776568
8384,1917135
8385,231570
8386,551562
8387,22507344
8388,147670692
8389,6962802
8390,19783304
8391,26015521
8392,9347774
8393,3927213
8394,390693
8395,4381483
8396,5797765
8397,26840
8398,8235064
8399,7567745
8400,5661942
8401,137848
8402,459831
8403,5390516
8404,1981629
8405,8850974
8406,979918
8407,31240
8408,78846
8409,15599591
8410,18232
8411,7770048
8412,4632446
8413,61585103
8414,6027388
8415,4413479
8416,866530
8417,97032
8418,1261695
8419,9509857
8420,61329676
8421,9332
8422,31924196
8423,22290780
8424,50143939
8425,3291053
8426,275854000
8427,24051000
8428,107801
8429,23288564
8430,19821
8431,108537
8432,78115710
8433,177987
8434,172839
8435,1966000
8436,16450310
8437,43682260
8438,9866476
8439,11747072
8440,89005
8441,20170844
8442,15866869
8443,3108778
8444,64370
8445,2966034
8446,36467218
8447,3089022
8448,57053
8449,74674
8450,18926000
8451,7992324
8452,7982750
8453,6267124
8454,10226419
8455,6664098
8456,11282701
8457,125189651
8458,8210624
8459,636541
8460,294062
8461,3743354
8462,10026738
8463,238988
8464,61285
8465,8257066
8466,172318675
8467,270451
8468,326210
8469,577881
8470,1610264
8471,3558014
8472,30401286
8473,7143991
8474,147555
8475,15162800
8476,1252735000
8477,16032573
8478,15112592
8479,45919613
8480,3038433
8481,38999471
8482,528848
8483,420452
8484,3885430
8485,6468476
8486,11084670
8487,139428
8488,40420
8489,926046
8490,10283860
8491,82100243
8492,699975
8493,69835
8494,5321799
8495,8343283
8496,30623406
8497,12442115
8498,67515591
8499,2237405
8500,40386875
8501,1390244
8502,64343013
8503,5165474
8504,806303
8505,60496718
8506,46436
8507,107781
8508,1199052
8509,58682466
8510,4157192
8511,18812359
8512,30529
8513,8054743
8514,1277133
8515,1177131
8516,581770
8517,10761698
8518,102432
8519,56100
8520,11387203
8521,153953
8522,749674
8523,6606500
8524,6397151
