,r_distance
74512,2143.1
74513,1602.81
74514,825.434
74515,602.944
74516,228.205
74517,486.728
74518,4048.72
74519,973.567
74520,1297.45
74521,503.547
74522,212.978
74523,263.726
74524,452.236
74525,332.954
74526,364.6115
74527,402.67
74528,1082.88
74529,1723.97
74530,831.59
74531,110.529
74532,450.896
74533,839.791
74534,312.216
74535,214.099
74536,1492.49
74537,930.735
74538,5601.82
74539,1435.39
74540,573.487
74541,1505.65
74542,1119.6834
74543,184.023
74544,791.79
74545,101.525
74546,171.869
74547,200.087
74548,1126.8
74549,724.689
74550,1126.91
74551,790.868
74552,1004.13
74553,917.173
74554,2654.63
74555,1740.92
74556,1676.25
74557,713.786
74558,325.078
74559,248.793
74560,2374.76
74561,346.506
74562,244.991
74563,418.404
74564,994.821
74565,1936.15
74566,709.899
74567,685.255
74568,296.092
74569,1963.65
74570,549.135
74571,873.79
74572,3114.24
74573,265.402
74574,1279.6
74575,276.439
74576,524.759
74577,2782.37
74578,1130.24
74579,508.188
74580,225.8
74581,531.72
74582,308.505
74583,420.092
74584,1415.0
74585,200.75
74586,1137.11
74587,1001.54
74588,3844.24
74589,3516.53
74590,1788.74
74591,415.011
74592,1135.15
74593,373.951
74594,226.162
74595,284.539
74596,1088.84
74597,2107.72
74598,266.911
74599,381.54
74600,974.373
74601,288.497
74602,196.921
74603,220.349
74604,103.953
74605,332.746
74606,1670.19
74607,465.666
74608,288.32
74609,1283.97
74610,940.04
74611,2265.76
74612,4290.09
74613,1567.95
74614,161.615
74615,387.134
74616,338.517
74617,546.58
74618,711.268
74619,4790.74
74620,1068.96
74621,729.569
74622,175.72
74623,1455.9825
74624,580.561
74625,330.367
74626,93.1344
74627,78.1016
74628,3817.21
74629,1002.66
74630,837.707
74631,502.372
74632,217.091
74633,315.453
74634,1502.6
74635,859.647
74636,929.3025
74637,227.874
74638,2482.11
74639,595.048
74640,727.163
74641,195.897
74642,487.867
74643,391.604
74644,130.336
74645,855.824
74646,288.905
74647,299.563
74648,442.506
74649,1028.18
74650,2140.33
74651,3163.65
74652,1106.55
74653,1337.17
74654,2549.14
74655,1478.99
74656,2255.88
74657,855.928
74658,1464.29
74659,375.717
74660,227.449
74661,1736.97
74662,441.006
74663,400.248
74664,1490.41
74665,349.172
74666,1004.6
74667,2667.06
74668,523.57
74669,941.774
74670,1611.0
74671,377.816
74672,1064.51
74673,1675.89
74674,2056.016
74675,314.177
74676,1612.21
74677,1461.8
74678,1575.33
74679,1213.52
74680,287.389
74681,1520.93
74682,4660.41
74683,193.952
74684,365.555
74685,2988.69
74686,376.986
74687,1065.04
74688,355.183
74689,2057.28
74690,560.399
74691,676.767
74692,385.392
74693,2115.04
74694,303.945
74695,497.687
74696,975.833
74697,1280.52
74698,764.523
74699,1031.95
74700,776.441
74701,3386.11
74702,392.853
74703,283.491
74704,438.099
74705,4673.08
74706,308.296
74707,1619.84
74708,187.174
74709,316.526
74710,2308.57
74711,2539.68
74712,408.342
74713,474.144
74714,131.897
74715,2041.95
74716,1692.675
74717,1024.03
74718,863.7080000000001
74719,318.071
74720,900.329
74721,2116.56
74722,1332.33
74723,1708.07
74724,1064.695
74725,643.071
74726,1034.85
74727,2526.75
74728,251.589
74729,2802.25
74730,1019.98
74731,864.619
74732,3427.18
74733,1303.91
74734,687.71
74735,287.673
74736,356.598
74737,1499.05
74738,288.307
74739,973.109
74740,370.547
74741,2544.11
74742,996.931
74743,284.19
74744,1808.49
74745,1771.29
74746,380.279
74747,176.166
74748,190.538
74749,389.098
74750,814.836
74751,2924.54
74752,2079.96
74753,354.351
74754,1251.91
74755,822.579
74756,226.451
74757,194.304
74758,353.752
74759,1689.11
74760,1364.28
74761,267.144
74762,479.112
74763,257.146
74764,283.282
74765,306.8995
74766,2266.215
74767,457.914
74768,392.02
74769,2661.79
74770,3507.47
74771,1623.68
74772,460.444
74773,186.68
74774,172.364
74775,3388.8
74776,340.919
74777,171.253
74778,1723.26
74779,262.971
74780,370.319
74781,408.684
74782,2020.27
74783,616.166
74784,1975.32
74785,1830.55
74786,1352.07
74787,702.011
74788,3144.13
74789,372.482
74790,562.191
74791,1941.06
74792,371.697
74793,1289.45
74794,120.353
74795,1301.55
74796,383.686
74797,213.216
74798,596.796
74799,1019.74
74800,705.747
74801,1597.3
74802,2376.58
74803,153.678
74804,1008.91
74805,980.3615
74806,1792.32
74807,1089.98
74808,954.531
74809,145.27
74810,1378.98
74811,1400.845
74812,2070.82
74813,1632.65
74814,792.949
74815,1139.84
74816,541.6765
74817,178.664
74818,277.272
74819,973.525
74820,249.519
74821,2137.66
74822,343.2056666666666
74823,399.514
74824,92.5136
74825,287.63
74826,501.777
74827,987.491
74828,398.352
74829,407.041
74830,137.897
74831,457.528
74832,338.124
74833,850.526
74834,790.072
74835,291.872
74836,2125.77
74837,2015.79
74838,2930.76
74839,1117.44
74840,772.332
74841,260.113
74842,1348.94
74843,972.593
74844,529.463
74845,362.339
74846,151.455
74847,2558.66
74848,231.47
74849,1420.87
74850,174.5945
74851,667.095
74852,1191.76
74853,1434.37
74854,428.511
74855,2905.6
74856,237.295
74857,354.419
74858,1510.04
74859,721.649
74860,448.0825
74861,1328.27
74862,514.753
74863,251.805
74864,1031.95
74865,292.259
74866,3915.53
74867,1024.37
74868,1078.72
74869,869.75
74870,651.328
74871,274.344
74872,876.5221999999998
74873,944.0125
74874,1922.63
74875,3132.5
74876,1209.08
74877,240.376
74878,277.954
74879,1269.69
74880,251.114
74881,1304.13
74882,904.99
74883,349.58
74884,4530.66
74885,960.541
74886,419.388
74887,918.727
74888,4543.43
74889,1833.28
74890,1911.37
74891,1084.31
74892,1665.07
74893,201.713
74894,490.856
74895,1220.05
74896,1162.9
74897,287.167
74898,3341.38
74899,1656.0
74900,202.254
74901,937.705
74902,1940.03
74903,2473.81
74904,1498.28
74905,1976.85
74906,790.803
74907,834.143
74908,651.577
74909,1994.8
74910,214.321
74911,1568.86
74912,409.936
74913,538.211
74914,1210.13
74915,3254.15
74916,287.379
74917,254.944
74918,130.225
74919,1291.44
74920,603.708
74921,3010.29
74922,3290.99
74923,366.651
74924,280.469
74925,896.661
74926,634.867
74927,236.33
74928,1674.84
74929,221.296
74930,1461.64
74931,2352.53
74932,404.905
74933,1158.93
74934,1961.72
74935,1398.46
74936,486.322
74937,2184.44
74938,162.026
74939,230.681
74940,322.715
74941,342.201
74942,171.355
74943,2242.96
74944,471.739
74945,1101.91
74946,2156.35
74947,1110.39
74948,172.663
74949,94.5353
74950,284.268
74951,610.256
74952,1859.14
74953,342.003
74954,341.251
74955,344.236
74956,245.64
74957,238.72
74958,654.725
74959,148.571
74960,442.582
74961,314.61
74962,1446.87
74963,276.686
74964,390.08
74965,584.076
74966,1311.98
74967,1711.11
74968,905.934
74969,274.229
74970,422.403
74971,2990.19
74972,188.978
74973,1378.05
74974,864.6735000000001
74975,1764.74
74976,1035.3490000000002
74977,434.194
74978,2000.07
74979,1425.13
74980,231.574
74981,997.874
74982,1626.7
74983,409.644
74984,4122.3
74985,404.037
74986,1187.0
74987,1500.36
74988,1593.93
74989,200.251
74990,153.142
74991,321.499
74992,1189.58
74993,788.305
74994,660.344
74995,1918.38
74996,198.933
74997,229.863
74998,215.409
74999,1798.84
75000,304.054
75001,2746.23
75002,480.475
75003,264.158
75004,188.898
75005,269.3345
75006,2251.06
75007,235.788
75008,706.957
75009,682.366
75010,167.309
75011,301.143
75012,367.117
75013,121.725
75014,431.22
75015,270.94050000000004
75016,358.765
75017,2460.4
75018,283.102
75019,364.61
75020,512.988
75021,1455.28
75022,376.5285
75023,1335.71
75024,1431.5
75025,87.2986
75026,744.64
75027,270.977
75028,94.09033333333332
75029,293.14
75030,195.81
75031,283.046
75032,135.856
75033,473.55500000000006
75034,412.885
75035,238.267
75036,371.956
75037,552.346
75038,241.584
75039,845.114
75040,1068.41
75041,158.981
75042,337.3595
75043,3475.26
75044,1410.08
75045,1178.9
75046,450.272
75047,337.207
75048,1915.85
75049,1236.35
75050,1057.61
75051,243.317
75052,781.688
75053,137.941
75054,1533.05
75055,3088.33
75056,1344.08
75057,387.106
75058,1796.31
75059,3151.28
75060,1721.68
75061,846.18
75062,795.176
75063,1899.75
75064,611.435
75065,506.0615
75066,752.742
75067,344.724
75068,1138.81
75069,3959.29
75070,153.683
75071,1894.33
75072,2901.29
75073,288.315
75074,280.009
75075,359.897
75076,296.988
75077,254.018
75078,1480.78
75079,411.561
75080,698.757
75081,885.615
75082,5531.79
75083,2394.25
75084,1245.11
75085,82.3654
75086,258.762
75087,1606.31
75088,847.698
75089,448.059
75090,179.301
75091,2238.21
75092,332.828
75093,4063.6
75094,204.008
75095,235.625
75096,684.857
75097,990.45
75098,336.048
75099,345.763
75100,993.665
75101,232.764
75102,357.716
75103,412.84
75104,1137.08
75105,2209.06
75106,1172.57
75107,2675.91
75108,157.973
75109,403.701
75110,493.313
75111,1607.69
75112,2770.83
75113,973.437
75114,266.11
75115,209.191
75116,1265.018
75117,251.302
75118,224.233
75119,670.975
75120,323.887
75121,224.287
75122,5717.04
75123,347.962
75124,4363.52
75125,1282.87
75126,1124.43
75127,960.4815999999998
75128,245.773
75129,412.841
75130,1221.5
75131,462.764
75132,243.613
75133,1924.84
75134,267.666
75135,1403.71
75136,400.256
75137,839.638
75138,306.811
75139,745.511
75140,357.762
75141,252.473
75142,2173.0
75143,3655.14
75144,1351.73
75145,923.818
75146,805.218
75147,492.629
75148,1594.8
75149,1053.4
75150,447.413
75151,960.144
75152,1098.7675
75153,466.138
75154,487.227
75155,1727.91
75156,1860.41
75157,575.344
75158,1033.45
75159,1181.96
75160,358.612
75161,267.988
75162,1867.99
75163,1066.73
75164,3149.15
75165,382.553
75166,1089.98
75167,1101.16
75168,423.573
75169,279.798
75170,349.351
75171,1804.57
75172,396.626
75173,865.023
75174,2047.97
75175,964.95
75176,1037.33
75177,918.807
75178,250.537
75179,1325.28
75180,693.025
75181,1971.84
75182,193.664
75183,2253.66
75184,1736.79
75185,575.959
75186,729.472
75187,1391.11
75188,2630.15
75189,1262.67
75190,1294.36
75191,990.012
75192,450.771
75193,2109.62
75194,416.276
75195,187.204
75196,2478.63
75197,719.133
75198,133.472
75199,683.693
75200,550.483
75201,758.731
75202,1724.46
75203,1121.17
75204,4583.32
75205,287.274
75206,307.254
75207,941.6
75208,1022.8
75209,710.18
75210,366.36
75211,743.453
75212,1173.22
75213,680.031
75214,630.755
75215,373.708
75216,1534.61
75217,1428.15
75218,1626.39
75219,1027.56
75220,4138.0
75221,1412.442
75222,303.953
75223,4321.8
75224,1248.12
75225,1140.8
75226,615.692
75227,744.966
75228,452.849
75229,1141.98
75230,271.352
75231,1757.83
75232,1410.06
75233,2066.71
75234,1508.03
75235,514.964
75236,1082.21
75237,338.423
75238,432.45
75239,1232.9
75240,4113.98
75241,879.779
75242,280.255
75243,1444.41
75244,350.659
75245,2885.23
75246,1069.92
75247,600.411
75248,569.334
75249,445.787
75250,261.966
75251,566.141
75252,1788.94
75253,995.587
75254,1762.57
75255,4650.13
75256,1908.72
75257,2922.58
75258,467.2
75259,1316.55
75260,950.939
75261,297.947
75262,1624.65
75263,568.184
75264,1956.24
75265,196.9715
75266,1427.01
75267,251.105
75268,174.832
75269,1247.41
75270,1738.55
75271,360.723
75272,1401.88
75273,437.686
75274,1429.4
75275,311.919
75276,316.526
75277,1162.03
75278,478.338
75279,386.559
75280,398.546
75281,157.78500000000005
75282,684.521
75283,2245.94
75284,117.611
75285,281.249
75286,780.022
75287,185.466
75288,691.852
75289,443.482
75290,1262.97
75291,1092.89
75292,186.147
75293,309.372
75294,1283.28
75295,1209.94
75296,1036.19
75297,525.001
75298,252.771
75299,834.978
75300,7248.81
75301,1730.33
75302,826.148
75303,310.596
75304,892.822
75305,67.848
75306,541.653
75307,227.8695
75308,165.859
75309,830.607
75310,1745.03
75311,2043.57
75312,256.345
75313,726.398
75314,366.107
75315,783.205
75316,336.349
75317,2017.22
75318,934.779
75319,3640.92
75320,1431.73
75321,305.632
75322,94.4748
75323,604.112
75324,198.868
75325,284.943
75326,240.899
75327,1210.17
75328,1296.34
75329,1841.86
75330,136.907
75331,165.666
75332,950.881
75333,2466.88
75334,836.27
75335,2299.46
75336,1476.742
75337,1372.97
75338,783.66
75339,1363.07
75340,288.9425
75341,545.938
75342,100.886
75343,554.36
75344,298.045
75345,344.339
75346,5023.4
75347,1029.34
75348,1458.23
75349,416.507
75350,502.867
75351,269.431
75352,605.964
75353,341.251
75354,1005.8
75355,1040.12
75356,1345.28
75357,1448.37
75358,238.673
75359,1303.94
75360,407.188
75361,701.39
75362,958.461
75363,281.457
75364,3436.59
75365,860.747
75366,328.689
75367,3185.29
75368,1261.54
75369,2515.14
75370,983.313
75371,861.1
75372,420.48333333333335
75373,220.403
75374,1494.56
75375,537.242
75376,545.693
75377,1318.41
75378,342.374
75379,1051.52
75380,317.169
75381,1227.21
75382,533.027
75383,724.901
75384,623.647
75385,188.1765
75386,1404.96
75387,2441.33
75388,1848.42
75389,719.444
75390,3529.59
75391,846.905
75392,1014.39
75393,329.294
75394,311.023
75395,288.288
75396,1590.67
75397,231.435
75398,408.785
75399,5554.43
75400,2933.17
75401,310.211
75402,437.198
75403,1273.07
75404,298.331
75405,1002.61
75406,1066.9
75407,113.675
75408,341.348
75409,104.048
75410,197.138
75411,1490.46
75412,299.3335
75413,1259.65
75414,1254.78
75415,1322.15
75416,590.164
75417,196.545
75418,1231.38
75419,400.524
75420,1973.08
75421,2176.99
75422,545.993
75423,1563.61
75424,1094.78
75425,3310.91
75426,230.627
75427,311.011
75428,290.629
75429,407.386
75430,1710.44
75431,1999.98
75432,1431.38
75433,390.954
75434,1205.1
75435,118.006
75436,1359.79
75437,901.157
75438,715.394
75439,3783.09
75440,1699.02
75441,464.455
75442,432.956
75443,747.261
75444,1558.3
75445,237.03
75446,2648.96
75447,212.696
75448,286.276
75449,281.331
75450,2982.88
75451,973.388
75452,784.4935
75453,1079.0
75454,380.61
75455,454.631
75456,1733.69
75457,2257.72
75458,1513.73
75459,702.281
75460,418.176
75461,897.646
75462,416.024
75463,246.807
75464,143.559
75465,183.311
75466,3419.76
75467,1269.2
75468,706.791
75469,1961.91
75470,1009.44
75471,299.469
75472,261.569
75473,1884.66
75474,1069.51
75475,1217.37
75476,406.712
75477,287.208
75478,5333.15
75479,226.156
75480,1663.61
75481,1333.05
75482,412.01
75483,1191.17
75484,1813.58
75485,886.24
75486,353.103
75487,414.249
75488,353.125
75489,1259.49
75490,495.422
75491,2536.77
75492,1384.91
75493,873.8955000000001
75494,3595.52
75495,1307.63
75496,507.145
75497,328.547
75498,2153.72
75499,252.442
75500,350.149
75501,1024.12
75502,376.798
75503,329.605
75504,377.565
75505,665.45
75506,2012.52
75507,1123.49
75508,76.8457
75509,461.27
75510,1076.04
75511,1720.76
75512,1795.95
75513,58.578
75514,2901.98
75515,1407.215
75516,621.027
75517,456.475
75518,911.137
75519,378.223
75520,1161.25
75521,1047.47
75522,1113.31
75523,402.4
75524,463.79
75525,633.22
75526,428.126
75527,248.64
75528,346.458
75529,1908.94
75530,732.326
75531,288.5435
75532,281.625
75533,615.225
75534,1437.83
75535,1243.22
75536,928.867
75537,1299.38
75538,369.537
75539,1216.24
75540,4520.58
75541,288.5745
75542,912.068
75543,189.994
75544,2966.74
75545,155.031
75546,297.144
75547,326.711
75548,1208.98
75549,161.105
75550,1276.34
75551,772.718
75552,185.05
75553,1132.01
75554,955.738
75555,1512.64
75556,2721.78
75557,1540.89
75558,198.879
75559,1028.32
75560,927.246
75561,941.986
75562,1320.73
75563,327.104
75564,4973.02
75565,792.181
75566,2419.54
75567,3481.99
75568,840.427
75569,1279.76
75570,1513.01
75571,230.388
75572,685.265
75573,527.089
75574,392.914
75575,305.138
75576,353.598
75577,367.395
75578,532.234
75579,3195.33
75580,1138.56
75581,2318.15
75582,796.769
75583,1711.68
75584,2007.5
75585,1251.65
75586,265.653
75587,1065.08
75588,416.154
75589,1364.42
75590,132.773
75591,289.881
75592,1037.78
75593,5562.13
75594,348.351
75595,3711.94
75596,332.6333333333334
75597,380.254
75598,892.948
75599,348.804
75600,510.193
75601,381.956
75602,325.727
75603,1147.26
75604,99.9893
75605,682.893
75606,2743.36
75607,307.755
75608,1264.4899999999998
75609,602.342
75610,382.778
75611,596.905
75612,1628.61
75613,1032.72
75614,2211.62
75615,807.828
75616,1204.35
75617,99.0176
75618,1498.19
75619,5799.9
75620,125.894
75621,656.572
75622,4165.11
75623,769.219
75624,254.279
75625,1620.09
75626,2473.8
75627,1187.7405
75628,400.767
75629,321.43
75630,1578.22
75631,1135.72
75632,299.01
75633,616.337
75634,691.51
75635,1847.07
75636,358.864
75637,577.689
75638,1288.86
75639,266.7095
75640,1208.25
75641,1272.42
75642,847.643
75643,374.938
75644,1681.78
75645,452.336
75646,2727.05
75647,476.359
75648,210.007
75649,431.09
75650,2918.11
75651,207.095
75652,2316.2
75653,473.968
75654,450.268
75655,1703.64
75656,833.793
75657,1703.47
75658,670.131
75659,737.074
75660,554.38
75661,1835.01
75662,3009.56
75663,2606.25
75664,576.9179999999999
75665,2368.43
75666,3602.5
75667,4417.3
75668,191.477
75669,228.829
75670,431.554
75671,467.761
75672,150.876
75673,1250.12
75674,1869.95
75675,1137.19
75676,4069.96
75677,1089.9
75678,2108.98
75679,821.651
75680,381.866
75681,790.808
75682,624.879
75683,115.032
75684,241.425
75685,1337.49
75686,339.929
75687,333.631
75688,305.236
75689,2272.34
75690,345.405
75691,691.042
75692,2842.36
75693,361.39
75694,410.903
75695,339.777
75696,2523.15
75697,1747.19
75698,418.8
75699,287.2928
75700,1047.94
75701,306.877
75702,489.019
75703,460.903
75704,929.236
75705,877.079
75706,3191.04
75707,539.343
75708,302.065
75709,491.986
75710,254.734
75711,333.57
75712,2966.09
75713,274.397
75714,338.954
75715,282.571
75716,1313.95
75717,1542.57
75718,1104.32
75719,3089.29
75720,270.289
75721,2578.6
75722,663.295
75723,491.332
75724,414.09
75725,287.617
75726,1356.11
75727,2286.78
75728,994.212
75729,321.357
75730,1097.93
75731,461.708
75732,252.045
75733,691.051
75734,2543.41
75735,4306.24
75736,2391.03
75737,301.974
75738,350.381
75739,1577.39
75740,315.551
75741,1941.8
75742,2206.195
75743,4613.63
75744,3363.48
75745,368.965
75746,327.542
75747,347.484
75748,163.523
75749,7145.74
75750,1030.91
75751,382.346
75752,329.628
75753,344.043
75754,499.44
75755,2661.74
75756,2349.9
75757,450.623
75758,875.264
75759,237.679
75760,1465.98
75761,1193.355
75762,247.798
75763,279.473
75764,330.279
75765,333.886
75766,382.462
75767,1295.34
75768,278.626
75769,1346.53
75770,450.535
75771,207.941
75772,4278.28
75773,1496.8
75774,662.151
75775,137.112
75776,391.115
75777,1997.9
75778,180.668
75779,348.913
75780,812.729
75781,244.214
75782,859.25
75783,500.719
75784,1287.32
75785,416.072
75786,508.401
75787,301.256
75788,388.616
75789,530.529
75790,1162.1575
75791,388.439
75792,4626.97
75793,1540.55
75794,825.86
75795,238.84
75796,1112.07
75797,1494.84
75798,290.452
75799,213.788
75800,1484.51
75801,368.391
75802,2158.38
75803,153.111
75804,1779.85
75805,7501.58
75806,4513.38
75807,522.8445
75808,258.055
75809,2755.65
75810,1074.26
75811,386.608
75812,475.287
75813,1605.24
75814,200.687
75815,1901.56
75816,1548.6
75817,340.138
75818,161.793
75819,1959.03
75820,219.38
75821,721.703
75822,498.932
75823,2000.42
75824,1022.445
75825,1347.686
75826,280.8
75827,1740.14
75828,701.1175000000001
75829,1072.94
75830,263.884
75831,123.048
75832,1767.09
75833,806.432
75834,235.565
75835,2155.275
75836,1162.75
75837,1020.71
75838,984.858
75839,712.144
75840,436.451
75841,373.152
75842,353.115
75843,339.586
75844,2781.94
75845,166.408
